brand,model,form_factor,frequency_response,has_microphone,is_wireless,type,color,price
Sony,MDRAS200BL,Earbud,"{'min': 17.0, 'max': 22000.0, 'default': None}",False,False,Closed,Black / Blue,"['USD', '0.00']"
Sony,MDRAS200BLK,Earbud,,False,False,Closed,Black,"['USD', '0.00']"
Sony,MDRAS200G,Earbud,"{'min': 17.0, 'max': 22000.0, 'default': None}",False,False,Closed,Black / Green,"['USD', '0.00']"
Sony,MDRAS200O,Earbud,"{'min': 17.0, 'max': 22000.0, 'default': None}",False,False,Closed,Black / Orange,"['USD', '0.00']"
Sony,MDRAS200PK,Earbud,"{'min': 17.0, 'max': 22000.0, 'default': None}",False,False,Closed,Pink / Black,"['USD', '0.00']"
Sony,MDRAS200PNK,Earbud,,False,False,Closed,Pink,"['USD', '0.00']"
Sony,MDRAS200W,Earbud,"{'min': 17.0, 'max': 22000.0, 'default': None}",False,False,Closed,White,"['USD', '0.00']"
Sony,MDRAS20J/WHI,Earbud,,False,False,Closed,White,"['USD', '0.00']"
Sony,MDRAS30G,Supra-aural,"{'min': 14.0, 'max': 23000.0, 'default': None}",False,False,Closed,Black / Silver,"['USD', '0.00']"
Sony,MDRAS35W,In Ear,"{'min': 18.0, 'max': 22000.0, 'default': None}",False,False,Closed,Black / Silver,"['USD', '0.00']"
Sony,MDRAS400IPB,In Ear,,True,False,Closed,Black,"['USD', '0.00']"
Sony,MDRAS400IPW,In Ear,,True,False,Closed,White,"['USD', '0.00']"
Sony,MDRAS40EX,In Ear,"{'min': 10.0, 'max': 23000.0, 'default': None}",False,False,Closed,Black / Silver,"['USD', '0.00']"
Sony,MDRDS6500,Circumaural,"{'min': 12.0, 'max': 22000.0, 'default': None}",False,True,Closed,Black / Silver,"['USD', '899.00']"
Sony,MDRE9LP/BLK,Earbud,"{'min': 18.0, 'max': 22000.0, 'default': None}",True,False,Closed,Black,"['USD', '0.00']"
Sony,MDRE9LP/BLU,Earbud,"{'min': 18.0, 'max': 22000.0, 'default': None}",False,False,Closed,Blue / White,"['USD', '0.00']"
Sony,MDRE9LP/GRAY,Earbud,"{'min': 18.0, 'max': 22000.0, 'default': None}",False,False,Closed,Translucent Black,"['USD', '0.00']"
Sony,MDRE9LP/GRN,Earbud,"{'min': 18.0, 'max': 22000.0, 'default': None}",False,False,Closed,Green / White,"['USD', '0.00']"
Sony,MDRE9LP/PNK,Earbud,"{'min': 18.0, 'max': 22000.0, 'default': None}",False,False,Closed,Green / White,"['USD', '0.00']"
Sony,MDRE9LP/RED,Earbud,"{'min': 18.0, 'max': 22000.0, 'default': None}",False,False,Closed,Red / White,"['USD', '0.00']"
Sony,MDRE9LP/VLT,Earbud,"{'min': 18.0, 'max': 22000.0, 'default': None}",False,False,Closed,White / Purple,"['USD', '0.00']"
Sony,MDRE9LP/WHI,Earbud,"{'min': 18.0, 'max': 22000.0, 'default': None}",False,False,Closed,White,"['USD', '0.00']"
Sony,MDRED12LP/SILVER,In Ear,,False,False,Closed,Black / Silver,"['USD', '0.00']"
Sony,MDRED12LP/SLV,In Ear,"{'min': 8.0, 'max': 22000.0, 'default': None}",False,False,Closed,Black / Silver,"['USD', '0.00']"
Sony,MDREX100APL,In Ear,"{'min': 5.0, 'max': 24000.0, 'default': None}",False,False,Closed,Black / Blue,"['USD', '0.00']"
Sony,MDREX100APP,In Ear,"{'min': 5.0, 'max': 24000.0, 'default': None}",False,False,Closed,Black / Pink,"['USD', '0.00']"
Sony,MDREX100IPB,In Ear,"{'min': 5.0, 'max': 24000.0, 'default': None}",False,False,Closed,Black / Silver,"['USD', '0.00']"
Sony,MDREX100IPW,In Ear,"{'min': 5.0, 'max': 24000.0, 'default': None}",False,False,Closed,White,"['USD', '0.00']"
Sony,MDREX10LP/PNK,In Ear,,False,False,Closed,Pink / White,"['USD', '0.00']"
Sony,MDREX10LP/RED,In Ear,"{'min': 8.0, 'max': 22000.0, 'default': None}",False,False,Closed,Red / White,"['USD', '0.00']"
Sony,MDREX10LP/VLT,In Ear,"{'min': 8.0, 'max': 22000.0, 'default': None}",False,False,Closed,White / Purple,"['USD', '0.00']"
Sony,MDREX10LP/WHI,In Ear,"{'min': 8.0, 'max': 22000.0, 'default': None}",False,False,Closed,White,"['USD', '0.00']"
Sony,MDREX25LPBLU,In Ear,"{'min': 6.0, 'max': 23000.0, 'default': None}",False,False,Closed,Blue / White,"['USD', '0.00']"
Sony,MDREX25LPPNK,In Ear,"{'min': 6.0, 'max': 23000.0, 'default': None}",False,False,Closed,Pink,"['USD', '0.00']"
Sony,MDREX25LPVLT,In Ear,"{'min': 6.0, 'max': 23000.0, 'default': None}",False,False,Closed,Purple,"['USD', '0.00']"
Sony,MDREX37B/BLU,Earbud,"{'min': 6.0, 'max': 23000.0, 'default': None}",False,False,Closed,Black / Blue,"['USD', '0.00']"
Sony,MDREX37B/RED,Earbud,"{'min': 6.0, 'max': 23000.0, 'default': None}",False,False,Closed,Black / Blue,"['USD', '0.00']"
Sony,MDREX38IP/BQ(U),In Ear,,False,False,Closed,Black,"['USD', '0.00']"
Sony,MDREX38IP/WQ(U),In Ear,,False,False,Closed,White,"['USD', '0.00']"
Sony,MDREX38iP/BLK EX,In Ear,,False,False,Closed,Black,"['USD', '0.00']"
Sony,MDREX40LP/BLU,In Ear,"{'min': 6.0, 'max': 23000.0, 'default': None}",False,False,Closed,Blue / White,"['USD', '0.00']"
Sony,MDREX40LP/PNK,In Ear,,False,False,Closed,Pink,"['USD', '0.00']"
Sony,MDREX40LP/PNK,In Ear,"{'min': 6.0, 'max': 23000.0, 'default': None}",False,False,Closed,Pink,"['USD', '0.00']"
Sony,MDREX40LP/VLT,In Ear,"{'min': 6.0, 'max': 23000.0, 'default': None}",False,False,Closed,Purple,"['USD', '0.00']"
Sony,MDREX40LP/WHI,In Ear,"{'min': 6.0, 'max': 23000.0, 'default': None}",False,False,Closed,White,"['USD', '0.00']"
Sony,MDREX58V/BQ,In Ear,"{'min': 5.0, 'max': 23000.0, 'default': None}",False,False,Closed,Black,"['USD', '0.00']"
Sony,MDRJ10/LTPNK,In Ear,,False,False,Closed,Pink,"['USD', '0.00']"
Sony,MDRJ10/WHITE,Earbud,"{'min': 20.0, 'max': 20000.0, 'default': None}",False,False,Closed,White,"['USD', '0.00']"
Sony,MDRMA100,Supra-aural,"{'min': 12.0, 'max': 22000.0, 'default': None}",False,False,Closed,Black,"['USD', '0.00']"
Sony,MDRMA900,Circumaural,"{'min': 5.0, 'max': 40000.0, 'default': None}",False,False,Open,Black,"['USD', '0.00']"
Sony,MDRNC100D,In Ear,"{'min': 8.0, 'max': 23000.0, 'default': None}",False,False,Closed,Black,"['USD', '0.00']"
Sony,MDRNC200D,Supra-aural,"{'min': 8.0, 'max': 23000.0, 'default': None}",False,False,Closed,Black,"['USD', '179.95']"
Sony,MDRNC40,Supra-aural,"{'min': 14.0, 'max': 22000.0, 'default': None}",False,False,Closed,Black,"['USD', '0.00']"
Sony,MDRNC500D,Circumaural,"{'min': 5.0, 'max': 24000.0, 'default': None}",False,False,Closed,Black,"['USD', '0.00']"
Sony,MDRNC8/B,Supra-aural,"{'min': 30.0, 'max': 20000.0, 'default': None}",False,False,Closed,Black,"['USD', '0.00']"
Sony,MDRNC8/BLK,Supra-aural,"{'min': 30.0, 'max': 20000.0, 'default': None}",False,False,Closed,Black,"['USD', '0.00']"
Sony,MDRNC8WHI,Supra-aural,"{'min': 30.0, 'max': 20000.0, 'default': None}",False,False,Closed,White,"['USD', '0.00']"
Sony,MDRPQ2/GRAY,Circumaural,"{'min': 10.0, 'max': 24000.0, 'default': None}",False,False,Closed,Gray,"['USD', '0.00']"
Sony,MDRPQ2/GRN,Circumaural,"{'min': 10.0, 'max': 24000.0, 'default': None}",False,False,Closed,Green,"['USD', '0.00']"
Sony,MDRV55BR,Circumaural,"{'min': 5.0, 'max': 25000.0, 'default': None}",False,False,Closed,Black / Red,"['USD', '0.00']"
Sony,MDRX05BS,Supra-aural,"{'min': 4.0, 'max': 24000.0, 'default': None}",False,False,Closed,Black / Silver,"['USD', '0.00']"
Sony,MDRX05RS,Supra-aural,"{'min': 4.0, 'max': 24000.0, 'default': None}",False,False,Closed,Red / Silver,"['USD', '0.00']"
Sony,MDRX10BLK,Supra-aural,"{'min': 3.0, 'max': 29000.0, 'default': None}",False,False,Closed,Black / Silver,"['USD', '284.88']"
Sony,MDRXB200/D,Supra-aural,"{'min': 5.0, 'max': 22000.0, 'default': None}",False,False,Closed,Black / Orange,"['USD', '34.90']"
Sony,MDRXB200/L,Circumaural,"{'min': 5.0, 'max': 22000.0, 'default': None}",False,False,Closed,Black / Blue,"['USD', '0.00']"
Sony,MDRXB200/V,Supra-aural,"{'min': 5.0, 'max': 22000.0, 'default': None}",False,False,Closed,White / Purple,"['USD', '26.90']"
Sony,MDRXB21EX,In Ear,"{'min': 5.0, 'max': 23000.0, 'default': None}",False,False,Closed,Black,"['USD', '0.00']"
Sony,MDRXB400IP,Supra-aural,"{'min': 5.0, 'max': 22000.0, 'default': None}",False,False,Closed,Black / Blue,"['USD', '0.00']"
Sony,MDRXB400VL,Supra-aural,,False,False,Closed,White / Purple,"['USD', '0.00']"
Sony,MDRXB450AP/B,Supra-aural,"{'min': 5.0, 'max': 22000.0, 'default': None}",True,False,Closed,Black,"['USD', '0.00']"
Sony,MDRXB550AP/L,Supra-aural,"{'min': 5.0, 'max': 22000.0, 'default': None}",True,False,Closed,Blue,"['USD', '0.00']"
Sony,MDRXB920/R,Circumaural,,False,False,Closed,Red / White,"['USD', '0.00']"
Sony,MDRZX100/WHI,Supra-aural,"{'min': 12.0, 'max': 22000.0, 'default': None}",False,False,Closed,White,"['USD', '0.00']"
Sony,MDRZX100BLU,Supra-aural,"{'min': 12.0, 'max': 22000.0, 'default': None}",False,False,Closed,Black / Blue,"['USD', '0.00']"
Sony,MDRZX100RD,Supra-aural,"{'min': 12.0, 'max': 22000.0, 'default': None}",False,False,Closed,Black / Red,"['USD', '0.00']"
Sony,MDRZX100RED,Supra-aural,"{'min': 12.0, 'max': 22000.0, 'default': None}",False,False,Closed,Black / Red,"['USD', '0.00']"
Sony,MDRZX100WHITE,Supra-aural,"{'min': 12.0, 'max': 22000.0, 'default': None}",False,False,Closed,White,"['USD', '0.00']"
Sony,MDRZX300/RED,Supra-aural,"{'min': 10.0, 'max': 24000.0, 'default': None}",False,False,Closed,Black / Red,"['USD', '0.00']"
Sony,MDRZX300APB,Supra-aural,"{'min': 10.0, 'max': 24000.0, 'default': None}",False,False,Closed,Black,"['USD', '0.00']"
Sony,MDRZX300APL,Supra-aural,"{'min': 10.0, 'max': 24000.0, 'default': None}",False,False,Closed,Black / Blue,"['USD', '0.00']"
Sony,MDRZX300IPB,Supra-aural,"{'min': 10.0, 'max': 24000.0, 'default': None}",False,False,Closed,Black,"['USD', '0.00']"
Sony,MDRZX300IPW,Supra-aural,"{'min': 10.0, 'max': 24000.0, 'default': None}",False,False,Closed,White,"['USD', '0.00']"
Sony,MDRZX600/BLK,Supra-aural,"{'min': 6.0, 'max': 25000.0, 'default': None}",False,False,Closed,Black / Red,"['USD', '0.00']"
Sony,MDRZX600/GRAY,Supra-aural,"{'min': 6.0, 'max': 25000.0, 'default': None}",False,False,Closed,Red / Silver,"['USD', '0.00']"
Sony,MH410C/W,Earbud,"{'min': 100.0, 'max': 16000.0, 'default': None}",False,False,Closed,White,"['USD', '0.00']"
Sony,MW600,Earbud,,True,True,Closed,Black / White,"['USD', '0.00']"
Sony,PS4 PLATINUM,Circumaural,,True,True,Closed,Black / Blue,"['USD', '149.00']"
Sony,SY-MDR-DS6500,Circumaural,"{'min': 12.0, 'max': 22000.0, 'default': None}",False,True,Closed,Black / Silver,"['USD', '0.00']"
Sony,WH-1000XM3,Circumaural,"{'min': 4.0, 'max': 40000.0, 'default': None}",False,True,Closed,Black,"['USD', '235.18']"
Sony,WH1000XM4,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",False,True,Closed,Silver,"['USD', '298.00']"
Sony,WH1000XM4,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",False,True,Closed,Black,"['USD', '298.00']"
Sony,WHH900N/B,Circumaural,,False,True,Closed,Black,"['USD', '296.51']"
Sony,WHH900N/L,Circumaural,,False,True,Closed,Gray,"['USD', '0.00']"
Sony,WHH900N/R,Circumaural,,False,True,Closed,Red,"['USD', '0.00']"
Sony,XBA-1,In Ear,"{'min': 5.0, 'max': 25000.0, 'default': None}",False,False,Closed,Black / Silver,"['USD', '0.00']"
Sony,XBA-1iP,In Ear,"{'min': 5.0, 'max': 25000.0, 'default': None}",False,False,Closed,Black,"['USD', '0.00']"
Sony,XBA-2,In Ear,"{'min': 4.0, 'max': 25000.0, 'default': None}",False,False,Closed,Black / Silver,"['USD', '0.00']"
Sony,XBA-3iP,In Ear,"{'min': 4.0, 'max': 28000.0, 'default': None}",False,False,Closed,Black / Silver,"['USD', '0.00']"
Sony,XBA-4iP,In Ear,"{'min': 3.0, 'max': 28000.0, 'default': None}",False,False,Closed,Black,"['USD', '0.00']"
Sony,XBA-NC85D,In Ear,"{'min': 5.0, 'max': 20000.0, 'default': None}",False,False,Closed,Black,"['USD', '0.00']"
Sony,XBA-S65,In Ear,"{'min': 6.0, 'max': 24000.0, 'default': None}",False,False,Closed,Black,"['USD', '0.00']"
Sony,XBA1VP,In Ear,"{'min': 5.0, 'max': 25000.0, 'default': None}",True,False,Closed,Black / Silver,"['USD', '0.00']"
Sony,XBA2VP,In Ear,"{'min': 4.0, 'max': 25000.0, 'default': None}",True,False,Closed,Black / Silver,"['USD', '0.00']"
Sony,XBA3,In Ear,"{'min': 4.0, 'max': 28000.0, 'default': None}",True,False,Closed,Black / Silver,"['USD', '0.00']"
Sony,XBA4,In Ear,"{'min': 3.0, 'max': 28000.0, 'default': None}",False,False,Closed,Black / Silver,"['USD', '0.00']"
Sony,XBAC10IPBL,In Ear,"{'min': 5.0, 'max': 25000.0, 'default': None}",True,False,Closed,Black,"['USD', '0.00']"
Sony,XBAC10IPWH,In Ear,"{'min': 5.0, 'max': 25000.0, 'default': None}",True,False,Closed,White,"['USD', '0.00']"
Sony,ZX110 (Black),Supra-aural,"{'min': 12.0, 'max': 22000.0, 'default': None}",True,False,Closed,Black,"['USD', '24.99']"
SoundMAGIC,HP150,Circumaural,"{'min': 10.0, 'max': 35000.0, 'default': None}",False,False,Closed,Black,"['USD', '147.47']"
Status Audio,CB-1,Circumaural,"{'min': 15.0, 'max': 30000.0, 'default': None}",False,False,Closed,Black / Gold,"['USD', '69.00']"
Status Audio,OB-1,Circumaural,"{'min': 15.0, 'max': 30000.0, 'default': None}",False,False,Open,Black / Red,"['USD', '0.00']"
SteelSeries,3H,Circumaural,"{'min': 10.0, 'max': 27000.0, 'default': None}",True,False,Closed,Black,"['USD', '0.00']"
SteelSeries,3H VR,Circumaural,"{'min': 10.0, 'max': 27000.0, 'default': None}",True,False,Closed,Black,"['USD', '0.00']"
SteelSeries,51006,Circumaural,,False,False,Closed,Black / White,"['USD', '0.00']"
SteelSeries,5H v2,Circumaural,"{'min': 16.0, 'max': 28000.0, 'default': None}",True,False,Semi-open,Black,"['USD', '0.00']"
SteelSeries,5H v2,Circumaural,"{'min': 16.0, 'max': 28000.0, 'default': None}",True,False,Closed,Black / White,"['USD', '0.00']"
SteelSeries,5Hv3,Circumaural,"{'min': 16.0, 'max': 28000.0, 'default': None}",True,False,Closed,Black / Red,"['USD', '124.02']"
SteelSeries,61-053,Circumaural,"{'min': 18.0, 'max': 28000.0, 'default': None}",True,False,Closed,Black / Yellow,"['USD', '0.00']"
SteelSeries,61023,Circumaural,,True,False,Closed,Black / Orange,"['USD', '66.39']"
SteelSeries,7H,Circumaural,"{'min': 18.0, 'max': 28000.0, 'default': None}",True,False,Closed,Black,"['USD', '0.00']"
SteelSeries,7h,Circumaural,,True,False,Closed,Black,"['USD', '0.00']"
SteelSeries,9H,Circumaural,"{'min': 10.0, 'max': 28000.0, 'default': None}",True,False,Closed,Black,"['USD', '0.00']"
SteelSeries,ARCTIS 5 (2019 Edition),Circumaural,"{'min': 20.0, 'max': 22000.0, 'default': None}",True,False,Closed,Black,"['USD', '99.99']"
SteelSeries,ARCTIS 7 2019 Edition,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,True,Closed,White / Black,"['USD', '283.00']"
SteelSeries,ARCTIS 7 2019 Edition,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,True,Closed,Black,"['USD', '149.99']"
SteelSeries,Arctis 1,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,False,Closed,Black,"['USD', '50.99']"
SteelSeries,Arctis 1,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,False,Closed,Black,"['USD', '49.97']"
SteelSeries,Arctis 1 Wireless,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,True,Closed,Black,"['USD', '99.99']"
SteelSeries,Arctis 3 (Black),Circumaural,"{'min': 20.0, 'max': 22000.0, 'default': None}",True,False,Closed,Black,"['USD', '0.00']"
SteelSeries,Arctis 3 (White),Circumaural,"{'min': 20.0, 'max': 22000.0, 'default': None}",True,False,Closed,White,"['USD', '0.00']"
SteelSeries,Arctis 3 Bluetooth (2019 Edition),Circumaural,"{'min': 20.0, 'max': 22000.0, 'default': None}",True,False,Closed,Black,"['USD', '93.98']"
SteelSeries,Arctis 5,Circumaural,"{'min': 20.0, 'max': 22000.0, 'default': None}",True,False,Closed,Black,"['USD', '0.00']"
SteelSeries,Arctis 7,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,True,Closed,White / Black,"['USD', '0.00']"
SteelSeries,Arctis 7,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,True,Closed,Black,"['USD', '249.98']"
SteelSeries,Arctis Pro,Circumaural,"{'min': 10.0, 'max': 40000.0, 'default': None}",True,False,Closed,Black,"['USD', '179.99']"
SteelSeries,Arctis Pro,Circumaural,"{'min': 10.0, 'max': 40000.0, 'default': None}",True,False,Closed,Black,"['USD', '0.00']"
SteelSeries,Arctis Pro + GameDAC,Circumaural,"{'min': 10.0, 'max': 40000.0, 'default': None}",True,False,Closed,Black,"['USD', '249.99']"
SteelSeries,Arctis Pro Wireless,Circumaural,"{'min': 10.0, 'max': 40000.0, 'default': None}",True,True,Closed,Black,"['USD', '329.99']"
SteelSeries,Diablo III 57002,Circumaural,"{'min': 18.0, 'max': 28000.0, 'default': None}",True,False,Closed,Black / Red,"['USD', '0.00']"
SteelSeries,Elite Prism,Circumaural,"{'min': 16.0, 'max': 28000.0, 'default': None}",True,False,Closed,Black / White,"['USD', '0.00']"
SteelSeries,Elite Prism,Circumaural,"{'min': 16.0, 'max': 28000.0, 'default': None}",True,False,Closed,Black,"['USD', '95.00']"
SteelSeries,Elite World of Warcraft,Circumaural,,True,False,Closed,Black / Silver,"['USD', '0.00']"
SteelSeries,Flux,Supra-aural,"{'min': 18.0, 'max': 28000.0, 'default': None}",True,False,Closed,Black,"['USD', '0.00']"
SteelSeries,Flux,Supra-aural,"{'min': 18.0, 'max': 28000.0, 'default': None}",True,False,Closed,Black / Orange,"['USD', '0.00']"
SteelSeries,Flux,Supra-aural,"{'min': 18.0, 'max': 28000.0, 'default': None}",True,False,Closed,White,"['USD', '0.00']"
SteelSeries,Flux In-Ear Mobile,In Ear,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,False,Closed,Black / White,"['USD', '0.00']"
SteelSeries,Flux In-Ear Pro,In Ear,"{'min': 15.0, 'max': 22000.0, 'default': None}",True,False,Closed,Black,"['USD', '0.00']"
SteelSeries,GH-100,Supra-aural,,True,False,Closed,Black / Silver,"['USD', '0.00']"
SteelSeries,Guild Wars 2,Supra-aural,"{'min': 18.0, 'max': 28000.0, 'default': None}",True,False,Closed,White / Red,"['USD', '0.00']"
SteelSeries,H,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,True,Closed,Black / Orange,"['USD', '0.00']"
SteelSeries,SS-61001,Circumaural,"{'min': 16.0, 'max': 28000.0, 'default': None}",True,False,Closed,Black / Silver,"['USD', '0.00']"
SteelSeries,Siberia,In Ear,"{'min': 30.0, 'max': 24000.0, 'default': None}",False,False,Closed,White,"['USD', '0.00']"
SteelSeries,Siberia 150,Circumaural,,True,False,Closed,Black / Orange,"['USD', '0.00']"
SteelSeries,Siberia 200,Circumaural,"{'min': 10.0, 'max': 28000.0, 'default': None}",True,False,Closed,White / Black,"['USD', '0.00']"
SteelSeries,Siberia 200,Circumaural,"{'min': 10.0, 'max': 28000.0, 'default': None}",True,False,Closed,Black / Gold,"['USD', '0.00']"
SteelSeries,Siberia 200,Circumaural,"{'min': 10.0, 'max': 28000.0, 'default': None}",True,False,Closed,Black / Orange,"['USD', '0.00']"
SteelSeries,Siberia 200,Circumaural,"{'min': 10.0, 'max': 28000.0, 'default': None}",True,False,Closed,Black / Purple,"['USD', '0.00']"
SteelSeries,Siberia 350 (Black/Orange),Circumaural,"{'min': 20.0, 'max': 28000.0, 'default': None}",True,False,Closed,Black / Orange,"['USD', '359.79']"
SteelSeries,Siberia 350 (White/Black),Circumaural,"{'min': 20.0, 'max': 28000.0, 'default': None}",True,False,Closed,White / Black,"['USD', '165.99']"
SteelSeries,Siberia 650,Circumaural,"{'min': 16.0, 'max': 28000.0, 'default': None}",True,False,Closed,Orange / White,"['USD', '149.99']"
SteelSeries,Siberia 650,Circumaural,"{'min': 16.0, 'max': 28000.0, 'default': None}",True,False,Closed,Black / Orange,"['USD', '0.00']"
SteelSeries,Siberia 800,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,True,Closed,Black / Orange,"['USD', '0.00']"
SteelSeries,Siberia 840,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",False,True,Closed,Black,"['USD', '0.00']"
SteelSeries,Siberia Elite,Circumaural,"{'min': 16.0, 'max': 28000.0, 'default': None}",True,False,Closed,Black,"['USD', '0.00']"
SteelSeries,Siberia Elite,Circumaural,"{'min': 16.0, 'max': 28000.0, 'default': None}",True,False,Closed,Orange / White,"['USD', '0.00']"
SteelSeries,Siberia P100,Circumaural,,True,False,Closed,Black,"['USD', '19.48']"
SteelSeries,Siberia P300,Circumaural,,True,False,Open,Black,"['USD', '0.00']"
SteelSeries,Siberia P800,Circumaural,,True,True,Closed,Black / Orange,"['USD', '0.00']"
SteelSeries,Siberia RAW,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,False,Closed,White,"['USD', '0.00']"
SteelSeries,Siberia V2,Circumaural,"{'min': 18.0, 'max': 28000.0, 'default': None}",True,False,Closed,Black / Yellow,"['USD', '199.00']"
SteelSeries,Siberia V2,Circumaural,"{'min': 18.0, 'max': 28000.0, 'default': None}",True,False,Closed,Black,"['USD', '0.00']"
SteelSeries,Siberia V2,Circumaural,"{'min': 18.0, 'max': 28000.0, 'default': None}",True,False,Closed,Black / White,"['USD', '0.00']"
SteelSeries,Siberia V2,Circumaural,"{'min': 18.0, 'max': 28000.0, 'default': None}",True,False,Closed,Camo,"['USD', '0.00']"
SteelSeries,Siberia X300,Circumaural,,True,False,Open,Black,"['USD', '0.00']"
SteelSeries,Siberia X800,Circumaural,,True,True,Closed,Black / Orange,"['USD', '0.00']"
SteelSeries,Siberia v2,Circumaural,"{'min': 18.0, 'max': 28000.0, 'default': None}",True,False,Closed,White,"['USD', '308.39']"
SteelSeries,Siberia v2,Circumaural,"{'min': 18.0, 'max': 28000.0, 'default': None}",True,False,Closed,Pink / Black,"['USD', '0.00']"
SteelSeries,Siberia v2,Circumaural,"{'min': 18.0, 'max': 28000.0, 'default': None}",True,False,Closed,Black / White,"['USD', '224.95']"
SteelSeries,Siberia v2,Circumaural,"{'min': 18.0, 'max': 28000.0, 'default': None}",True,False,Closed,Black / Blue,"['USD', '0.00']"
SteelSeries,Siberia v2,Circumaural,"{'min': 18.0, 'max': 28000.0, 'default': None}",True,False,Closed,Black / Silver,"['USD', '0.00']"
SteelSeries,Siberia v2,Circumaural,"{'min': 18.0, 'max': 28000.0, 'default': None}",True,False,Closed,Black / Red,"['USD', '0.00']"
SteelSeries,Siberia v2,Circumaural,"{'min': 10.0, 'max': 28000.0, 'default': None}",True,False,Closed,Black / White,"['USD', '0.00']"
SteelSeries,Siberia v2,Circumaural,"{'min': 18.0, 'max': 28000.0, 'default': None}",True,False,Closed,Black,"['USD', '0.00']"
SteelSeries,Siberia v2,Circumaural,"{'min': 18.0, 'max': 28000.0, 'default': None}",True,False,Closed,Black / Gold,"['USD', '0.00']"
SteelSeries,Siberia v2 CS:GO,Circumaural,"{'min': 18.0, 'max': 28000.0, 'default': None}",True,False,Closed,Camo,"['USD', '0.00']"
